X;Y;CODESC;NOMEESC;END_ESC;NUM_ESC;BAIRRO;NOMDIST
-46.566087;-23.52781;35147412;FREDERICO JACOB ESCOLA SENAI;RUA SAO JORGE;634;TATUAPE;TATUAPE
-46.559332;-23.58891;35001776;SECUNDINO DOMINGUES FILHO DOUTOR;R SECUNDINO DOMINGUES;136;VL INDEPENDENCIA;SAO LUCAS
-46.561781;-23.585848;35142700;BRASILIENSE COLEGIO;AV ALBERTO RAMOS;450;VL INDEPENDENCIA;SAO LUCAS
-46.557518;-23.589381;35181365;CR P CONV ACORDE;RUA AUGUSTO PIACENTINI;136;VILA INDEPENDENCIA;SAO LUCAS
-46.5621;-23.578838;35001806;JOY ARRUDA DOUTOR;RUA BATUNS;52;VILA SANTA CLARA;AGUA RASA
-46.559792;-23.577139;35101667;PARQUE SEVILHA COLEGIO;R SILVIO DE SOUZA;259;VL S CLARA;AGUA RASA
-46.556631;-23.577975;35481610;FAZENDO ARTE INSTITUICAO DE ENSINO;R SOLIDONIO LEITE;94;VILA IVONE;SAO LUCAS
-46.55416;-23.591824;35801057;PROGRESSIVO COLEGIO;RUA ORLANDO CALISTO;325;J INDEPENDENCI;SAO LUCAS
-46.552448;-23.587106;35054938;EMEF CLEOMENES CAMPOS;RUA BARTOLOMEU CORREA BUENO;268;JARDIM TEREZA;SAO LUCAS
-46.548004;-23.592777;35163028;CARPE DIEM COLEGIO;RUA PADRE BRUNO RICCO;81;PARQUE SAO LUCAS;SAO LUCAS
-46.554386;-23.579696;35461398;FRUTO DO SABER R I;GENARO ARILA ARENSANZ;198;VILA IVONE;SAO LUCAS
-46.554432;-23.579451;35001740;STEFAN ZWEIG;R GENARO ARILA ARENSANZ;225;VL IVONE;SAO LUCAS
-46.549712;-23.577417;35136906;SANTA CLARA COLEGIO;R SAO SABINO;27/21;CH BELENZINHO;SAO LUCAS
-46.549715;-23.576722;35287532;SAO BENTO DE ENSINO INSTITUTO;AVENIDA SAPOPEMBA;4110;VILA DIVA;VILA FORMOSA
-46.548601;-23.579493;35153643;LEOPOLDO BRENTANO COLEGIO;R PINTO DA LUZ;705;VL IVONE;SAO LUCAS
-46.559831;-23.572727;35243693;EEI CASTELINHO LIRIO DO VALE SC LTDA;RUA PAULINA;56;CHACARA MAFALDA;AGUA RASA
-46.559632;-23.571969;35001491;ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA;R PAULINA;149;CH MAFALDA;AGUA RASA
-46.559817;-23.570661;35182278;PERSEVERANCA - UNIDADE VI;RUA MARIA AFONSO;276;CHACARA MAFALDA;AGUA RASA
-46.558814;-23.57276;35154179;FUTURO COLEGIO UNIDADE ANALIA FRANCO;R NOSSA SENHORA DOS ANJOS;88;CH MAFALDA;AGUA RASA
-46.557676;-23.574007;35001430;ANDRE OHL;AV SAPOPEMBA;3244;VILA DIVA;AGUA RASA
-46.562707;-23.567588;35063071;LUTERANO SAO PAULO COLEGIO;RUA ARTUR BERNARDES;453;AGUA RASA;AGUA RASA
-46.556581;-23.567496;35182321;CR P CONV MARIA APARECIDA SICA MAE DOCA - UN I;RUA NOSSA SENHORA DOS ANJOS;717;CHACARA MAFALDA;AGUA RASA
-46.557045;-23.56537;35456100;ESTACAO DO PENSAR NUCLEO DE RECREACAO INFANTIL;TEMPLARIOS;167;VILA FORMOSA;VILA FORMOSA
-46.551557;-23.569401;35302173;CASTELLU S COLEGIO;RUA SAO MARINHO;19;VILA FORMOSA;VILA FORMOSA
-46.549782;-23.575611;35182497;CR P CONV BOM PASTOR;GRECCO;613;CHACARA MAFALDA;VILA FORMOSA
-46.550668;-23.569666;35182485;CEI INDIR NS SRA SAGRADO CORACAO;PRACA LEAO X;51;VILA FORMOSA;VILA FORMOSA
-46.549768;-23.569033;35052449;EMEI FRANCISCO ROQUETTI;LEAO X;SN;VILA FORMOSA;VILA FORMOSA
-46.548664;-23.57052;35002240;ANTONIO CANDIDO BARONE;R ANGA;110;VL FORMOSA;VILA FORMOSA
-46.552885;-23.561421;35054586;EMEF KENNEDY PRES;ACURUI;700;VILA FORMOSA;VILA FORMOSA
-46.550207;-23.566398;35813709;NOVO CANTINHO DO SABER E E I;PRACA SANTO ARSENIO;80;VILA FORMOSA;VILA FORMOSA
-46.547746;-23.565428;35140247;GIRASSOL JARDIM ESCOLA;RUA TIRANA;34;VILA  FORMOSA;VILA FORMOSA
-46.549816;-23.563913;35129586;BERCARIO E RECREACAO TERRITORIO INFANTIL NOVO TEMPO LTDA ME;RUA ARAPACU;343;VILA FORMOSA;VILA FORMOSA
-46.548335;-23.563874;35101965;ALVORADA COLEGIO;PC NOSSA SENHORA DAS VITORIAS;92;VL FORMOSA;VILA FORMOSA
-46.54678;-23.590952;35181407;CR P CONV PAULO SILAS;RUA PROFESSOR RUI VIANNA BRAGA;305;VILA PAULO SILAS;SAO LUCAS
-46.545622;-23.592933;35001880;JOSE CHEDIAK;AV ORATORIO, DO;2320;PRQ S LUCAS;SAO LUCAS
-46.544349;-23.583699;35299972;SEDES SAPIENS COLEGIO;RUA JAMES STOLZ;253;VILA EMA;SAO LUCAS
-46.546786;-23.577855;35188918;APRISCO COLEGIO;AVENIDA SAPOPEMBA;21414;SAPOPEMBA;VILA FORMOSA
-46.540873;-23.584239;35287556;AREREU COLEGIO;RUA SOLIDONIO LEITE;1825;VILA IVONE;SAO LUCAS
-46.541773;-23.582658;35181559;CR P CONV ABC NOVO MUNDO;RUA ARTUR TIMOTEO DA COSTA;218;VILA EMA;SAO LUCAS
-46.539099;-23.583031;35055098;EMEF MARLENE RONDELLI PROFA;ACACIO CARISTO;21;PARQUE TOMAS SARAIVA;SAO LUCAS
-46.538502;-23.592399;35414864;EMEI VILA EMA;ANTONIO PIRES DE CAMPOS;98;VILA EMA;SAO LUCAS
-46.537217;-23.587292;35239562;CEI DIRET ENEDINA DE SOUSA CARVALHO;RUA ANTONIO DE PAIVA AZEVEDO;60;PARQUE TOMAS SARAIVA;SAO LUCAS
-46.537426;-23.586978;35052681;EMEI JOSE VERISSIMO;RUA ANTONIO DE PAIVA AZEVEDO;16;PARQUE TOMAZ SARAIVA;SAO LUCAS
-46.536819;-23.585988;35177398;AGHAPE COLEGIO DE;RUA SOLIDONIO LEITE;A2272;VILA IVONE;SAO LUCAS
-46.530715;-23.590184;35175959;SAO PAULO FUTURO COLEGIO;R FRANCISCO VIEIRA BUENO;4;V PRIMAVERA;SAPOPEMBA
-46.530577;-23.586649;35157326;MILLENIUM COLEGIO;RUA PEDRO VITORATO;237;JD COLORADO;SAPOPEMBA
-46.534868;-23.578208;35010340;CR P CONV NOVA SANT ANA II;MILENA BUZI;449;CHACARA BELENZINHO;VILA FORMOSA
-46.531792;-23.582206;35182473;CEI INDIR ORLANDO IAZZETTI DEP;BARRA DO CAMARAGIBE;160;CAPAO DO EMBIRA;VILA FORMOSA
-46.531483;-23.582414;35223190;EMEI THEREZA THE DE CARVALHO PROFA;RUA BARRA DO CAMARAJIBE;200;PARQUE CRUZEIRO DO SUL;VILA FORMOSA
-46.534178;-23.577171;35002239;ALMERINDA RODRIGUES MELLO PROFESSORA;R REI ALBERTO DA BELGICA;571;CH BELENZINHO;VILA FORMOSA
-46.545745;-23.573075;35299984;SOTER COLEGIO;RUA MAFALDA;481;CHACARA BELENZINHO;VILA FORMOSA
-46.545132;-23.573213;35039100;GASTAO STRANG PROFESSOR;R MAFALDA;405;CH BELENZINHO;VILA FORMOSA
-46.546229;-23.569899;35131660;BRASILIA DE SAO PAULO COLEGIO;R ANGA;395;VL FORMOSA;VILA FORMOSA
-46.545311;-23.569523;35002297;ORVILLE DERBY;R SAIGON;55;VL FORMOSA;VILA FORMOSA
-46.543882;-23.569771;35457176;CR P CONV NAS ASAS DA AGUIA;ANGA;633;VILA FORMOSA;VILA FORMOSA
-46.541988;-23.575615;35107530;ESCOLA DE EDUCACAO INFANTIL CORUJINHAS;RUA JOAO DIAS TEIXEIRA;328;CHACARA BELEZINHO;VILA FORMOSA
-46.542585;-23.572584;35476833;CR P CONV REINO DOS PEQUENINOS;MONTEMAGNO;2365;VILA FORMOSA;VILA FORMOSA
-46.53996;-23.575158;35002288;PAULO CAVALCANTI ALBUQUERQUE PROFESSOR;R FABIO;167;CH BELENZINHO;VILA FORMOSA
-46.540977;-23.568803;35101977;ANHEMBI COLEGIO;R ARGONAUTAS;498;VL FORMOSA;VILA FORMOSA
-46.5398;-23.572313;35299935;IESUS COLEGIO;RUA ALVES DE ALMEIDA;716;CHACARA BELENZINHO;VILA FORMOSA
-46.54501;-23.567586;35813631;CEI INDIR LYLY BYAN;RUA TANGANICA;118;VILA FORMOSA;VILA FORMOSA
-46.542916;-23.566462;35433524;GUAIAUNA COLEGIO;RUA CRISTOVAO GIRAO;255;VILA FORMOSA;VILA FORMOSA
-46.543508;-23.563052;35163533;SAINT EXUPERY E E I;RUA PRETORIA;1342;V FORMOSA;VILA FORMOSA
-46.544668;-23.561024;35445685;URUMIS ESCOLA DE EDUCACAO INFANTIL;RUA URUMIS;62;JARDIM TEXTIL;VILA FORMOSA
-46.543177;-23.5614;35101771;SESI 379 CENTRO EDUCACIONAL;AV GUILHERME GIORGI;200;VILA CARRAO;VILA FORMOSA
-46.541806;-23.567034;35433913;CR P CONV CORONEL PAULO NUNES VIEIRA;ARAPOCA;318;VILA FORMOSA;VILA FORMOSA
-46.541804;-23.566968;35185346;ESTRELA FORMOSA ESCOLA DE EDUCACAO;R ARAPOCA;310;VL FORMOSA;VILA FORMOSA
-46.542652;-23.564304;35052553;EMEI JOAO ORTALE PROF;PRACA DIOGO DE AGUIRRE;SN;VILA FORMOSA;VILA FORMOSA
-46.538785;-23.566049;35101990;NOSSA SENHORA DO SAGRADO CORACAO COLEGIO;R PLANALTO;15;VL FORMOSA;VILA FORMOSA
-46.542421;-23.561903;35002203;JOSE MARQUES DA CRUZ PROFESSOR;RUA ARACE;563;VL FORMOSA;VILA FORMOSA
-46.541546;-23.561949;35157028;MELO ARAGAO ESCOLA;RUA OSVALDO AROUCA;163;V FORMOSA;VILA FORMOSA
-46.538288;-23.574935;35478180;CR P CONV FONTE DO SABER;FABIO;300;CHACARA BELENZINHO;VILA FORMOSA
-46.538165;-23.573735;35163512;BAMBINOS ESCOLA;AV MONTEMAGNO;2834;VL FORMOSA;VILA FORMOSA
-46.531171;-23.571039;35101989;NOSSA SENHORA SAGRADO CORACAO EXTERNATO;AV JOAO XXIII;1071;VL FORMOSA;VILA FORMOSA
-46.537536;-23.563389;35104673;ELLOS COLEGIO;AV DEDO DE DEUS;424;V FORMOSA;VILA FORMOSA
-46.537473;-23.560583;35129136;CANTINHO DOS ANJOS EEI;OSWALDO AROUCA;854;VILA FORMOSA;CARRAO
-46.534363;-23.567989;35223189;EMEI JOAO RUBENS MARCELO;RUA AZEVEDO E BRITO;395;VILA FORMOSA;VILA FORMOSA
-46.533627;-23.562888;35157053;CRIANDO E RINDO COLEGIO;R NOVA TRENTO;309;VL FORMOSA;VILA FORMOSA
-46.531172;-23.56068;35002057;AMELIA DE ARAUJO DONA;RUA VACANGA;415;VL FERNANDES;CARRAO
-46.562638;-23.556559;35440693;BEIT COLLEGE AMERICAN BILINGUAL SCHOOL;RUA PROFESSOR JOAO DE OLIVEIRA TORRES;445;VILA REGENTE FEIJO;VILA FORMOSA
-46.561969;-23.557089;35445484;WISH BILINGUAL SCHOOL;R PROFESSOR JOAO DE OLIVEIRA TORRES;531;VILA REGENTE FEIJO;VILA FORMOSA
-46.561355;-23.55542;35445605;ESCOLA DE EDUCACAO INFANTIL UNIVERSO;ELEONORA CINTRA;360;JARDIM ANLIA FRANCO;VILA FORMOSA
-46.562251;-23.554243;35136918;JARDIM ANALIA FRANCO COLEGIO;R LUCILIA DE QUEIROZ;25;VL R FEIJO;VILA FORMOSA
-46.559828;-23.555691;35420451;KINDY ESCOLA AMERICANA;RUA CANUTO ABREU;75;VILA REGENTE FEIJO;VILA FORMOSA
-46.560881;-23.552893;35251264;CONSERVATORIO NACIONAL DE CULTURA MUSICAL;R NELSON DE GODOY PEREIRA;98;VL S ESTEVAO;TATUAPE
-46.556641;-23.552329;35421595;EDUKANDARIUM MONDINI COLEGIO;RUA FRANCISCO MARENGO;1685;TATUAPE;TATUAPE
-46.561361;-23.547961;35164136;CENTRO DE RECR E EDUC INF XODO LTDA-ME;R.AZEVEDO SOARES;1588;TATUAPE;TATUAPE
-46.560875;-23.550945;35142759;CARLOS DRUMMOND DE ANDRADE COLEGIO;RUA PROFESSOR PEDREIRA DE FREITAS;415;TATUAPE;TATUAPE
-46.561069;-23.545408;35293097;CENTRO RECREATIVO EDUCATIVO ALGODAO DOCE DO TATUAPE;MONTE SERRAT;848;TATUAPE;TATUAPE
-46.559893;-23.545498;35287519;ADRIANA ASSAF ESCOLA DE BALLET;RUA EMILIO MALLET;1440;VILA GOMES CARDIM;TATUAPE
-46.557418;-23.548991;35101904;SANTO ANTONIO DE LISBOA COLEGIO;RUA FRANCISCO MARENGO;1317;TATUAPE;TATUAPE
-46.555375;-23.54992;35101850;SANTA AMALIA COLEGIO UNIDADE TATUAPE;RUA PROF PEDREIRA DE FREITAS;981;TATUAPE;TATUAPE
-46.557308;-23.547175;35456974;ESCOLA DE EDUCACAO INFANTIL KINDERGARTEN;RUA AZEVEDO SOARES;2006;TATUAPE;TATUAPE
-46.556316;-23.545899;35452038;ALEM DE APRENDER EEI;RUA EUCLIDES PACHECO;1916;VILA GOMES CARDIM;TATUAPE
-46.553463;-23.553876;35134120;CALIFORNIA JUNIOR COLEGIO;R MESTRINHO;52;CH S ANTONIO;CARRAO
-46.551107;-23.553048;35052474;EMEI MARIA LAURA DE SOUZA CAMPOS PROFA;RUA MORORO;419;CHACARA SANTO ANTONIO;CARRAO
-46.548876;-23.559504;35446063;JARDIM TEXTIL II ESCOLA;RUA CONSTANCIO;807;VILA MAFRA;VILA FORMOSA
-46.548316;-23.557925;35450972;JARDIM TEXTIL COLEGIO;R ATLAS;15;VILA MAFRA;VILA FORMOSA
-46.554465;-23.550846;35002070;EE BENEDITO ESTEVAM DOS SANTOS DOUTOR;R AGUAPEI;831;VL S ESTEVAO;TATUAPE
-46.553253;-23.550182;35305510;CR P CONV CASA DA CRIANCA FELIZ;AREIAO;59;CHACARA SANTO ANTONIO ZONA LESTE;CARRAO
-46.551909;-23.55188;35811245;PROJECAO COLEGIO;RUA REBOUJO;276;VILA CARRAO;CARRAO
-46.553498;-23.546327;35433354;BABY PRIME BERCARIO E EDUCACAO INFANTIL;RUA AZEVEDO SOARES;2409;VILA GOMES CARDIM;CARRAO
-46.550205;-23.550236;35807023;BORBOLETA AMARELINHA ESCOLA;RUA NOVA JERUSALEM;317;VILA CARRAO;CARRAO
-46.549271;-23.546663;35157375;PERALTINHA NUCLEO EDUCACIONAL;RUA NOVA JERUSALEM;723;CH-CARA STO ANTONIO;CARRAO
-46.549411;-23.543868;35101898;MARY WARD COLEGIO;R GONCALO NUNES;310;VL CALIFORNIA;CARRAO
-46.548333;-23.543884;35182394;CR P CONV SAO JOAO BATISTA;CORONEL MARQUES;100;VILA CARRAO;CARRAO
-46.561826;-23.541962;35052395;EMEI QUINTINO BOCAIUVA;MONTE SERRAT;468;TATUAPE;TATUAPE
-46.559265;-23.541612;35002148;PAULO NOVAES DE CARVALHO PROFESSOR;R FRANCISCO MARENGO;475;TATUAPE;TATUAPE
-46.562551;-23.537023;35307932;CEI INDIR CARRAO I;SALVADOR DE LIMA;02;TATUAPE;TATUAPE
-46.558342;-23.543094;35807011;UNIDADE EDUCACIONAL BABY E KIDS;SERRA DE BRAGANCA;1756;VILA GOMES CARDIM;TATUAPE
-46.555701;-23.532813;35002124;CARLOS ESCOBAR;R ADELINO DE ALMEIDA CASTILHO;178;TATUAPE;TATUAPE
-46.559074;-23.529127;35052437;EMEI SILVIO ROMERO;SAO JOSE DO MARANHAO;SN;MARANHAO;TATUAPE
-46.551988;-23.541763;35164094;HAPPY KIDS E E I;R.SETE DE OUTUBRO;119;TATUAPE;CARRAO
-46.554765;-23.538625;35307944;CEI INDIR CARRAO II;CONSELHEIRO CARRAO;143;CHACARA CALIFORNIA;CARRAO
-46.550246;-23.542431;35447249;COSTA AGUIAR BABY COLEGIO;RUA CANTAGALO;2465;2469 VILA GOMES CARDIM;CARRAO
-46.550712;-23.539237;35182459;CR P CONV ESPACO CRIANCA REVERENDO EZEQUIAS DOS SANTOS;DIAMANTE PRETO;533;CHACARA CALIFORNIA;CARRAO
-46.552261;-23.534174;35181730;CEI INDIR PENHA - BOM JESUS;RUA DOUTOR ISMAEL DIAS;116;GUAIAUNA;TATUAPE
-46.547359;-23.530415;35157405;CRISTAO DA PENHA COLEGIO;RUA GENERAL SOCRATES;508;PENHA DE FRANCA;PENHA
-46.547955;-23.528832;35002525;ANTAO PADRE;R SANTO AFONSO;273;PENHA;PENHA
-46.543639;-23.559467;35101941;SANTA MARINA ESCOLA;AV GUILHERME GIORGE;430;VL CARRAO;CARRAO
-46.546335;-23.554274;35002094;FREDERICO VERGUEIRO STEIDEL;R ATLANTIDA;8;VL CARRAO;CARRAO
-46.541653;-23.557999;35052486;EMEI ALBERTO MESQUITA DE CAMARGO PROF;PRACA BARAO HOMEM DE MELO;SN;VILA CARRAO;CARRAO
-46.539669;-23.556961;35140788;SANTA ISABEL COLEGIO;R GERALDO CORREA;351;VL CARRAO;CARRAO
-46.540445;-23.552213;35101795;BRASIL COLEGIO;R WINIFRED;93;VL CARRAO;CARRAO
-46.545985;-23.549564;35355811;CR P CONV IRMA NICE;JOAO VIEIRA PRIOSTE;74;VILA CARRAO;CARRAO
-46.545784;-23.54839;35002161;SALVADOR ROCCO PROFESSOR;R RENATO RINALDI;31;VL CARRAO;CARRAO
-46.543431;-23.549587;35157036;MATESE MAGISTHER COLEGIO;RUA RENATO RINALDI;308;V CARRAO;CARRAO
-46.541475;-23.550305;35182448;CR P CONV BENCAO E PAZ;RENATO RINALDI;517;VILA CARRAO;CARRAO
-46.541485;-23.544921;35165311;MARUPIARA COLEGIO;R EVANGELINA;1390;VL CARRAO;CARRAO
-46.540106;-23.547233;35400063;EMEF GILMAR TACCOLA PROF;LUTECIA;1730;VILA CARRAO;CARRAO
-46.540511;-23.546004;35002159;PEDRO ARBUES CORONEL;R LUCINDA GOMES BARRETO;605;VL N MANCHESTER;CARRAO
-46.539162;-23.54528;35002197;IRENE DE LIMA PAIVA PROFESSORA;R LUTECIA;1966;VL CARRAO;CARRAO
-46.537327;-23.55525;35449738;APRENDIZ COLEGIO;R BOICININGA;192;VILA CARRAO;CARRAO
-46.537229;-23.55233;35478271;HAPPY NURSERY ESCOLA INFANTIL;RUA RENATO RINALDI;1006;VILA CARRAO;CARRAO
-46.53621;-23.555344;35054598;EMEF BARTOLOMEU LOURENCO DE GUSMAO;RUA PICINGUABA;802;VILA SANTA ISABEL;CARRAO
-46.536244;-23.554155;35001995;JULIA AMALIA AZEVEDO ANTUNES PROFESSORA;RUA LUIS PINTO;92;VILA CARRAO;CARRAO
-46.530857;-23.558822;35182412;CR P CONV SANTA RITA;RUA FRANCISCA DE PAULA;469;VILA CARRAO;CARRAO
-46.538229;-23.551897;35153285;COMUNIDADE COLEGIO DA;RUA RENATO RINALDI;896;VILA CARRAO;CARRAO
-46.538628;-23.546476;35129574;TERRITORIO DA INFANCIA NRI;RUA BAQUIA;155;VILA CARRAO;CARRAO
-46.535684;-23.544065;35182424;CR P CONV MEIMEI;JOSE OLHER;66 A;VILA NOVA MANCHESTER;CARRAO
-46.532923;-23.548847;35054367;EMEF GUIMARAES ROSA;PRACA HAROLDO DALTRO;466;VILA NOVA MANCHESTER;CARRAO
-46.532289;-23.548324;35052462;EMEI SUZANA EVANGELINA FELIPPE PROFA;PRACA HAROLDO DALTRO;SN;VILA NOVA MANCHESTER;CARRAO
-46.530857;-23.54577;35353280;CR P CONV ESPACO DA COMUNIDADE III;TAMAINDE;1233;VILA NOVA MANCHESTER;CARRAO
-46.546533;-23.541026;35002045;ALVINO BITTENCOURT PROFESSOR;R FRANCISCO MACHADO DE CAMPOS;294;CH CALIFORNIA;CARRAO
-46.543574;-23.542465;35456858;ESCPART LITTLE KIDS;JERICINO;21;CHACARA CALIFORNIA;CARRAO
-46.545101;-23.537728;35810548;RAMA COLEGIO;R GENERAL SOUZA NETO;378;V ARICANDUVA;VILA MATILDE
-46.543227;-23.536688;35460761;EDUCANDARIO GUAIAUNA BABY;JULIO COLACO;310;CHACARA CALIFORNIA;VILA MATILDE
-46.540627;-23.536497;35171116;GUAIAUNA COLEGIO;RUA EDGAR DE SOUZA;636;V ARICANDUVA;VILA MATILDE
-46.545879;-23.533059;35311716;CEI INDIR PENHA;RUA CAIRO;60;PENHA DE FRANCA;PENHA
-46.541384;-23.531535;35002628;APRIGIO GONZAGA PROF ETE;AV DR ORENCIO VIDIGAL;212;PENHA;PENHA
-46.539662;-23.534168;35002471;ZALINA ROLIM DONA;R DOUTOR LUIZ CARLOS;740;VL ARICANDUVA;VILA MATILDE
-46.541665;-23.527568;35199734;SAO VITOR COLEGIO;RUA MARIA EMILIA;158;PENHA DE FRANCA;PENHA
-46.540037;-23.529479;35293155;COLINHO DE MAMAE BERCARIO E EDUCACAO INFANTIL LTDA;FRANCISCO COIMBRA;222218;PENHA;PENHA
-46.540433;-23.527784;35149135;SENAC PENHA;AV FRANCISCO COIMBRA;403;JD CONCORDIA;PENHA
-46.537377;-23.536444;35102124;PALOTINA VICENTE PALLOTTI ESCOLA;RUA FREI MONT ALVERNE;445;VILA ARICANDUVA;VILA MATILDE
-46.53136;-23.540155;35002636;INFANTE DOM HENRIQUE;R TEODORO MASCARENHAS;133;VL MATILDE;VILA MATILDE
-46.532866;-23.53921;35002343;MARIA LOURDES N ALBERGARIA PROFA;R JOSE MASCARENHAS;456;VL MATILDE;VILA MATILDE
-46.534165;-23.536031;35123869;SAO PEDRO COLEGIO;R DR EDGAR GARCIA VIEIRA;49;V MATILDE;VILA MATILDE
-46.53325;-23.535815;35054859;EMEF JOAO PINHEIRO PRES;DR EDGAR GARCIA VIEIRA;140;VILA MATILDE;VILA MATILDE
-46.537238;-23.533721;35809676;POLICIA MILITAR COLEGIO UNIDADE PENHA;RUA DR LUIZ CARLOS;1000;V ARICANDUVA;VILA MATILDE
-46.535789;-23.53344;35002355;MARISA DE MELLO PROFA;R DOUTOR LUIZ CARLOS;1400;VL ARICANDUVA;VILA MATILDE
-46.531422;-23.535246;35178184;TUTTI BAMBINI E E I;AV MELCHERT;597;CHACARA SEIS DE OUTUBRO;VILA MATILDE
-46.531343;-23.535305;35462858;SAO PEDRO UNIDADE II COLEGIO;AVENIDA MELCHERT;609;CHACARA SEIS DE OUTUBRO;VILA MATILDE
-46.532144;-23.532549;35199965;E E I TURMINHA DO PEQUENO LORD DA V MATILDE;RUA CORONEL PEDRO DIAS DE CAMPOS;831;VILA MATILDE;VILA MATILDE
-46.532966;-23.531353;35271123;EMEI NENE DO AMANHA;RUA ALVINOPOLIS;1360;VILA BEATRIZ;PENHA
-46.589722;-23.521895;35177970;AUGUSTO RIBEIRO COLEGIO;RUA ELI;515;VILA MARIA;VILA MARIA
-46.592519;-23.519122;35100808;NOVE DE JULHO COLEGIO UNIDADE I;R DIAMANTINA;310;VL M BAIXA;VILA MARIA
-46.593868;-23.512837;35193240;NEWTON BRAGA COLEGIO;RUA NEWTON BRAGA;147;VILA MARIA BAIXA;VILA MARIA
-46.590718;-23.518282;35135434;NEOLATINO COLEGIO;R PROFESSORA MARIA J BARONE FERNANDES;541;VL MARIA;VILA MARIA
-46.590369;-23.515727;35000759;FLORINDA CARDOSO PROFESSORA;R ITAUNAS;748;VL MARIA;VILA MARIA
-46.58949;-23.518294;35000838;JOAO VIEIRA DE ALMEIDA;AV GUILHERME COTCHING;1272;VL MARIA;VILA MARIA
-46.590322;-23.511248;35807000;NOSSO MUNDO MATERNAL E JARDIM;RUA DA GAVEA;308;VILA MARIA;VILA MARIA
-46.586522;-23.51941;35052620;EMEI LOURENCO FILHO PROF;RUA DOM LUIS FELIPE DE ORLEANS;1062;VILA MARIA BAIXA;VILA MARIA
-46.582617;-23.525636;35054720;EMEF ARY GOMES CEL;RUA BENEDITO ALESSIO;184;JARDIM ANDARAI;VILA MARIA
-46.582383;-23.522063;35417518;CEI INDIR PARQUE NOVO MUNDO II - ARCANJO MIGUEL;MANGUARI;536;JARDIM ANDARAI;VILA MARIA
-46.586944;-23.519127;35238417;CEI DIRET MARIA HENRIQUETA CATITE;RUA DOM LUIS FELIPE DE ORLEANS;1000;VILA MARIA BAIXA;VILA MARIA
-46.586301;-23.512336;35288573;CANDELARIA INSTITUTO EDUCACIONAL;RUA GUARANESIA;1472;VILA MARIA;VILA MARIA
-46.585007;-23.514259;35000700;HORACIO LAFER MINISTRO;RUA DIAS DA SILVA;1464;VILA MARIA;VILA MARIA
-46.583575;-23.515828;35157685;NOVA ALIANCA CENTRO EDUCACIONAL;RUA AMAMBAI;1609;VILA MARIA;VILA MARIA
-46.581925;-23.514973;35000673;PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR;R ARARITAGUABA;1264;VL MARIA;VILA MARIA
-46.582941;-23.512764;35451666;TIA LURDES ESCOLA DE EDUCACAO INFANTIL;DOUTOR EDSON DE MELO;230;VILA MARIA ALTA;VILA MARIA
-46.594637;-23.507094;35812729;MUNDO DOCE CENTRO DE RECREACAO INFANTIL;RUA SIMAO BORGES;76;VILA MARIA ALTA;VILA MARIA
-46.591644;-23.510039;35812705;E E I LAPIS MAGICO;RUA NEWTON BRAGA;519;VILA MARIA;VILA MARIA
-46.589947;-23.505395;35000851;JULIO MAIA;RUA SOBRAL JUNIOR;234;VILA MARIA ALTA;VILA MARIA
-46.588681;-23.505984;35182597;CEI INDIR VILA MARIA ALTA;SOBRAL JUNIOR;400;VILA MARIA ALTA;VILA MARIA
-46.593519;-23.499918;35000747;MARIA MONTESSORI;AV CONCEICAO;2288;VILA MARIA ALTA;VILA GUILHERME
-46.590951;-23.501944;35054719;EMEF TAMANDARE ALM;GENERAL MENDES;46;VILA MARIA ALTA;VILA MARIA
-46.590951;-23.501944;35052589;EMEI EDUARDO CARLOS PEREIRA;GENERAL MENDES;46;VILA MARIA ALTA;VILA MARIA
-46.588477;-23.498266;35183386;CR P CONV ANDRE REGO DOS SANTOS;RUA SAO TEOFILO;804;VILA MEDEIROS;VILA MEDEIROS
-46.587466;-23.509436;35100785;SAO TEODORO DE NOSSA SENHORA DE SION ESCOLA;R MERE AMEDEA;476;VL MARIA;VILA MARIA
-46.585162;-23.505838;35098395;EMEI MARIA YOLANDA DE SOUZA PINTO HAHNE DA;RUA GASTAO MADEIRA;SN;VILA MARIA ALTA;VILA MARIA
-46.585043;-23.505838;35054756;EMEF JOAO DOMINGUES SAMPAIO;GASTAO MADEIRA;386;VILA MARIA ALTA;VILA MARIA
-46.580399;-23.508687;35288561;DEO VOLENTE COLEGIO;AVENIDA DAS CEREJEIRAS;790;JARDIM JAPAO;VILA MARIA
-46.579994;-23.508047;35139671;PARAISO DOS PERALTAS E E I;AVENIDA DAS CEREJEIRAS;00916;JARDIM JAPAO;VILA MARIA
-46.583772;-23.502858;35177428;TEMPO DE BRINCAR E E I;RUA MOREIRA DE VASCONCELOS;467;VILA MARIA;VILA MARIA
-46.586636;-23.502508;35182527;CR P CONV LEAO XIII;SANTA MARIA GORETTI;179;VILA MARIA ALTA;VILA MARIA
-46.585091;-23.502797;35134569;ALIADO COLEGIO UNIDADE JOAO PAULO II;AV ALBERTO BYINGTON;2245;VL MARIA;VILA MARIA
-46.584007;-23.500394;35238429;CEI DIRET JARDIM JAPAO;PRESIDENTE JANIO DA SILVA QUADROS;270;JARDIM JAPAO;VILA MARIA
